account_specific_message,bfban,bfban_status,hack_level,hack_score,hack_score_current,lacking_stats,origin_personal_id,overall,player_handle,player_id,player_is_new,potential_hardcore_player,stats_all,videos,weapons,hack_score_levels.hack,hack_score_levels.sus,hack_score_levels.v_sus,historic_hacks.historic_hack_items,historic_hacks.is_historic,stats.kills,stats.kpm,stats.rank,unreleased_weapons.recorded_weapon_kills,unreleased_weapons.total_kills,unreleased_weapons.weapons,vehicles.overall
,"[{'hack_level': 'hack', 'hack_score': 100, 'hack_type': 'aimbot'}]",1,hack,800,800,True,1005449003327,"[{'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 8.0, 'normal_range_low': 0.0, 'stat': 'K/D', 'stat_key': 'kd', 'unit': '', 'value': 12.13}, {'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 875.0, 'normal_range_low': 0.0, 'stat': 'Score Per Minute', 'stat_key': 'spm', 'unit': '', 'value': 653}, {'hack_level': 'legit', 'hack_score': 0.0, 'normal_range_high': 4.0, 'normal_range_low': 0.0, 'stat': 'Kills Per Minute', 'stat_key': 'kpm', 'unit': '', 'value': 1.97}]",AcciDENtalGEniU0,1005449003327,False,False,,[],"[{'hack_level': 'hack', 'hack_score': 100.0, 'kills': 1339, 'normal_range_high': 39.0, 'normal_range_low': 6.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 1290, 'kills': 1339, 'seconds_played': 30390, 'shots_fired': 22788, 'shots_hit': 4630}, 'unit': '%', 'value': 96.3, 'weapon_id': 'wtypem1919a6', 'weapon_name': 'M1919A6'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 520, 'normal_range_high': 51.5, 'normal_range_low': 2.15, 'stat': 'Headshot Kills %', 'stats': {'headshots': 508, 'kills': 520, 'seconds_played': 13745, 'shots_fired': 5087, 'shots_hit': 1761}, 'unit': '%', 'value': 97.7, 'weapon_id': 'wtyperuby', 'weapon_name': 'Ruby'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 479, 'normal_range_high': 42.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 456, 'kills': 479, 'seconds_played': 18845, 'shots_fired': 5699, 'shots_hit': 1825}, 'unit': '%', 'value': 95.2, 'weapon_id': 'wtypestg44', 'weapon_name': 'StG 44'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 336, 'normal_range_high': 42.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 320, 'kills': 336, 'seconds_played': 11445, 'shots_fired': 5286, 'shots_hit': 1294}, 'unit': '%', 'value': 95.2, 'weapon_id': 'wtypegusvolar', 'weapon_name': 'Sturmgewehr 1-5'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 1275, 'normal_range_high': 40.0, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 1220, 'kills': 1275, 'seconds_played': 15245, 'shots_fired': 17698, 'shots_hit': 4598}, 'unit': '%', 'value': 95.7, 'weapon_id': 'wtypesigke7', 'weapon_name': 'KE7'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 3208, 'normal_range_high': 91.5, 'normal_range_low': 10.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 3165, 'kills': 3208, 'seconds_played': 136995, 'shots_fired': 6328, 'shots_hit': 3540}, 'unit': '%', 'value': 98.7, 'weapon_id': 'wtypekar98k', 'weapon_name': 'Kar98k'}]",100,40,85,[],False,9574,1.97,85,9572,9574,[],"[{'hack_level': 'hack', 'hack_score': 100, 'normal_range_high': 25.0, 'normal_range_low': 0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 1740, 'kills': 2065}, 'unit': '%', 'value': 84.3}]"
