account_specific_message,bfban,bfban_status,hack_level,hack_score,hack_score_current,lacking_stats,origin_personal_id,overall,player_handle,player_id,player_is_new,potential_hardcore_player,stats_all,videos,weapons,hack_score_levels.hack,hack_score_levels.sus,hack_score_levels.v_sus,historic_hacks.historic_hack_items,historic_hacks.is_historic,stats.kills,stats.kpm,stats.rank,unreleased_weapons.recorded_weapon_kills,unreleased_weapons.total_kills,unreleased_weapons.weapons,vehicles.overall
,"[{'hack_level': 'hack', 'hack_score': 100, 'hack_type': 'aimbot'}]",1,hack,220,220,False,1003946648120,"[{'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 8.0, 'normal_range_low': 0.0, 'stat': 'K/D', 'stat_key': 'kd', 'unit': '', 'value': 1.37}, {'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 875.0, 'normal_range_low': 0.0, 'stat': 'Score Per Minute', 'stat_key': 'spm', 'unit': '', 'value': 304}, {'hack_level': 'legit', 'hack_score': 0.0, 'normal_range_high': 4.0, 'normal_range_low': 0.0, 'stat': 'Kills Per Minute', 'stat_key': 'kpm', 'unit': '', 'value': 0.79}]",JIMI23333,1003946648120,False,False,,[],"[{'hack_level': 'v_sus', 'hack_score': 86.30070439640518, 'kills': 358, 'normal_range_high': 46.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 202, 'kills': 358, 'seconds_played': 22530, 'shots_fired': 5309, 'shots_hit': 1311}, 'unit': '%', 'value': 56.4, 'weapon_id': 'wtypem1gar', 'weapon_name': 'M1 Garand'}, {'hack_level': 'sus', 'hack_score': 20.82029892248876, 'kills': 137, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 53, 'kills': 137, 'seconds_played': 8255, 'shots_fired': 4674, 'shots_hit': 643}, 'unit': '%', 'value': 38.7, 'weapon_id': 'wtypeM3SMG', 'weapon_name': 'M3 Grease Gun'}, {'hack_level': 'sus', 'hack_score': 8.018867924528312, 'kills': 106, 'normal_range_high': 44.0, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 48, 'kills': 106, 'seconds_played': 8935, 'shots_fired': 5270, 'shots_hit': 745}, 'unit': '%', 'value': 45.3, 'weapon_id': 'wtypec96rifle', 'weapon_name': 'Trench Carbine'}, {'hack_level': 'sus', 'hack_score': 5.633802816901434, 'kills': 355, 'normal_range_high': 40.0, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 145, 'kills': 355, 'seconds_played': 26700, 'shots_fired': 22036, 'shots_hit': 2422}, 'unit': '%', 'value': 40.8, 'weapon_id': 'wtypetype11lmg', 'weapon_name': 'Type 11 LMG'}]",100,40,85,[],False,8641,0.79,81,8603,8641,[],[]
