bfban,bfban_status,hack_level,hack_score,hack_score_current,lacking_stats,origin_personal_id,overall,player_handle,player_id,player_is_new,potential_hardcore_player,stats_all,videos,weapons,account_specific_message.message,account_specific_message.title,hack_score_levels.hack,hack_score_levels.sus,hack_score_levels.v_sus,historic_hacks.historic_hack_items,historic_hacks.is_historic,stats.kills,stats.kpm,stats.rank,unreleased_weapons.recorded_weapon_kills,unreleased_weapons.total_kills,unreleased_weapons.weapons,vehicles.overall
[],8,legit,0,254,False,1006077552069,"[{'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 8.0, 'normal_range_low': 0.0, 'stat': 'K/D', 'stat_key': 'kd', 'unit': '', 'value': 1.65}, {'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 875.0, 'normal_range_low': 0.0, 'stat': 'Score Per Minute', 'stat_key': 'spm', 'unit': '', 'value': 291}, {'hack_level': 'legit', 'hack_score': 0.0, 'normal_range_high': 4.0, 'normal_range_low': 0.0, 'stat': 'Kills Per Minute', 'stat_key': 'kpm', 'unit': '', 'value': 0.68}]",-3DM,1006077552069,False,False,,[],"[{'hack_level': 'sus', 'hack_score': 45.02923976608187, 'kills': 228, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 94, 'kills': 228, 'seconds_played': 6195, 'shots_fired': 6534, 'shots_hit': 995}, 'unit': '%', 'value': 41.2, 'weapon_id': 'wtypemp28', 'weapon_name': 'MP28'}, {'hack_level': 'sus', 'hack_score': 41.99134199134204, 'kills': 88, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 36, 'kills': 88, 'seconds_played': 8100, 'shots_fired': 5134, 'shots_hit': 380}, 'unit': '%', 'value': 40.9, 'weapon_id': 'wtypeM3SMG', 'weapon_name': 'M3 Grease Gun'}, {'hack_level': 'sus', 'hack_score': 41.07142857142857, 'kills': 64, 'normal_range_high': 39.0, 'normal_range_low': 6.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 2, 'kills': 64, 'seconds_played': 2480, 'shots_fired': 4736, 'shots_hit': 550}, 'unit': '%', 'value': 3.1, 'weapon_id': 'wtypedarne', 'weapon_name': 'M1922 MG'}, {'hack_level': 'sus', 'hack_score': 34.01639344262295, 'kills': 61, 'normal_range_high': 39.0, 'normal_range_low': 6.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 2, 'kills': 61, 'seconds_played': 800, 'shots_fired': 2014, 'shots_hit': 577}, 'unit': '%', 'value': 3.3, 'weapon_id': 'wtypevickers', 'weapon_name': 'VGO'}, {'hack_level': 'sus', 'hack_score': 32.5, 'kills': 53, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 0, 'kills': 53, 'seconds_played': 700, 'shots_fired': 866, 'shots_hit': 359}, 'unit': '%', 'value': 0.0, 'weapon_id': 'wtypeemp', 'weapon_name': 'EMP'}, {'hack_level': 'sus', 'hack_score': 24.486078584439237, 'kills': 366, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 143, 'kills': 366, 'seconds_played': 18875, 'shots_fired': 19518, 'shots_hit': 1691}, 'unit': '%', 'value': 39.1, 'weapon_id': 'wtypezk383', 'weapon_name': 'ZK-383'}, {'hack_level': 'sus', 'hack_score': 11.630434782608695, 'kills': 46, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 1, 'kills': 46, 'seconds_played': 735, 'shots_fired': 1126, 'shots_hit': 422}, 'unit': '%', 'value': 2.2, 'weapon_id': 'wtypemp34s1', 'weapon_name': 'MP34'}, {'hack_level': 'sus', 'hack_score': 8.86457752647925, 'kills': 53, 'normal_range_high': 37.5, 'normal_range_low': 0.0, 'stat': 'Accuracy', 'stats': {'headshots': 0, 'kills': 53, 'seconds_played': 700, 'shots_fired': 866, 'shots_hit': 359}, 'unit': '%', 'value': 41.5, 'weapon_id': 'wtypeemp', 'weapon_name': 'EMP'}, {'hack_level': 'sus', 'hack_score': 7.228915662650599, 'kills': 83, 'normal_range_high': 42.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 4, 'kills': 83, 'seconds_played': 3360, 'shots_fired': 2533, 'shots_hit': 539}, 'unit': '%', 'value': 4.8, 'weapon_id': 'wtypebredapg', 'weapon_name': 'Breda M1935 PG'}, {'hack_level': 'sus', 'hack_score': 7.225184577522555, 'kills': 53, 'normal_range_high': 46.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 26, 'kills': 53, 'seconds_played': 4950, 'shots_fired': 1430, 'shots_hit': 243}, 'unit': '%', 'value': 49.1, 'weapon_id': 'wtypeam42', 'weapon_name': 'Ag m/42'}]","-3DM is marked as ""Farms weapons"" on BFBan. This status overrides their abnormal stats, which is why they have sus stats but are marked as ""legit"" (automated message).",Hack Level Overridden,100,40,85,[],False,13012,0.68,124,12930,13012,[],[]
