bfban,bfban_status,hack_level,hack_score,hack_score_current,lacking_stats,origin_personal_id,overall,player_handle,player_id,player_is_new,potential_hardcore_player,stats_all,videos,weapons,account_specific_message.message,account_specific_message.title,hack_score_levels.hack,hack_score_levels.sus,hack_score_levels.v_sus,historic_hacks.historic_hack_items,historic_hacks.is_historic,stats.kills,stats.kpm,stats.rank,unreleased_weapons.recorded_weapon_kills,unreleased_weapons.total_kills,unreleased_weapons.weapons,vehicles.overall
[],8,legit,0,735,False,1006486455082,"[{'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 8.0, 'normal_range_low': 0.0, 'stat': 'K/D', 'stat_key': 'kd', 'unit': '', 'value': 3.05}, {'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 875.0, 'normal_range_low': 0.0, 'stat': 'Score Per Minute', 'stat_key': 'spm', 'unit': '', 'value': 769}, {'hack_level': 'legit', 'hack_score': 0.0, 'normal_range_high': 4.0, 'normal_range_low': 0.0, 'stat': 'Kills Per Minute', 'stat_key': 'kpm', 'unit': '', 'value': 0.9}]",fpgfo404aqg3,1006486455082,False,False,,[],"[{'hack_level': 'hack', 'hack_score': 100.0, 'kills': 296, 'normal_range_high': 42.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 189, 'kills': 296, 'seconds_played': 14665, 'shots_fired': 4058, 'shots_hit': 888}, 'unit': '%', 'value': 63.9, 'weapon_id': 'wtypegusvolar', 'weapon_name': 'Sturmgewehr 1-5'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 272, 'normal_range_high': 40.0, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 173, 'kills': 272, 'seconds_played': 11645, 'shots_fired': 3327, 'shots_hit': 791}, 'unit': '%', 'value': 63.6, 'weapon_id': 'wtypelewis', 'weapon_name': 'Lewis Gun'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 291, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 188, 'kills': 291, 'seconds_played': 4160, 'shots_fired': 1776, 'shots_hit': 702}, 'unit': '%', 'value': 64.6, 'weapon_id': 'wtypmp40', 'weapon_name': 'MP40'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 224, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 110, 'kills': 224, 'seconds_played': 6770, 'shots_fired': 3888, 'shots_hit': 948}, 'unit': '%', 'value': 49.1, 'weapon_id': 'wtypenambut2a', 'weapon_name': 'Type 2A'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 235, 'normal_range_high': 63.0, 'normal_range_low': 0.0, 'stat': 'Accuracy', 'stats': {'headshots': 212, 'kills': 235, 'seconds_played': 7425, 'shots_fired': 396, 'shots_hit': 303}, 'unit': '%', 'value': 76.5, 'weapon_id': 'wtypekrag', 'weapon_name': 'Krag–Jørgensen'}, {'hack_level': 'v_sus', 'hack_score': 92.25892559225896, 'kills': 222, 'normal_range_high': 42.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 122, 'kills': 222, 'seconds_played': 13220, 'shots_fired': 5051, 'shots_hit': 856}, 'unit': '%', 'value': 55.0, 'weapon_id': 'wtypem2car', 'weapon_name': 'M2 Carbine'}, {'hack_level': 'v_sus', 'hack_score': 80.32786885245899, 'kills': 244, 'normal_range_high': 40.0, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 127, 'kills': 244, 'seconds_played': 9920, 'shots_fired': 3453, 'shots_hit': 906}, 'unit': '%', 'value': 52.0, 'weapon_id': 'wtypemadsenmg', 'weapon_name': 'Madsen MG'}, {'hack_level': 'sus', 'hack_score': 19.910514541387048, 'kills': 298, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 115, 'kills': 298, 'seconds_played': 14955, 'shots_fired': 5491, 'shots_hit': 1111}, 'unit': '%', 'value': 38.6, 'weapon_id': 'wtypesten', 'weapon_name': 'STEN'}, {'hack_level': 'sus', 'hack_score': 15.436884991682415, 'kills': 227, 'normal_range_high': 37.5, 'normal_range_low': 0.0, 'stat': 'Accuracy', 'stats': {'headshots': 27, 'kills': 227, 'seconds_played': 3225, 'shots_fired': 1223, 'shots_hit': 486}, 'unit': '%', 'value': 39.7, 'weapon_id': 'wtypeM3SMG', 'weapon_name': 'M3 Grease Gun'}, {'hack_level': 'sus', 'hack_score': 13.979496738117447, 'kills': 291, 'normal_range_high': 37.5, 'normal_range_low': 0.0, 'stat': 'Accuracy', 'stats': {'headshots': 188, 'kills': 291, 'seconds_played': 4160, 'shots_fired': 1776, 'shots_hit': 702}, 'unit': '%', 'value': 39.5, 'weapon_id': 'wtypmp40', 'weapon_name': 'MP40'}, {'hack_level': 'sus', 'hack_score': 8.81235445520283, 'kills': 111, 'normal_range_high': 39.5, 'normal_range_low': 0.0, 'stat': 'Accuracy', 'stats': {'headshots': 45, 'kills': 111, 'seconds_played': 3145, 'shots_fired': 995, 'shots_hit': 411}, 'unit': '%', 'value': 41.3, 'weapon_id': 'wtypetype97MG', 'weapon_name': 'Type 97 MG'}, {'hack_level': 'sus', 'hack_score': 3.6036036036036, 'kills': 111, 'normal_range_high': 40.0, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 45, 'kills': 111, 'seconds_played': 3145, 'shots_fired': 995, 'shots_hit': 411}, 'unit': '%', 'value': 40.5, 'weapon_id': 'wtypetype97MG', 'weapon_name': 'Type 97 MG'}, {'hack_level': 'sus', 'hack_score': 1.1888111888111865, 'kills': 41, 'normal_range_high': 62.0, 'normal_range_low': 0.0, 'stat': 'Accuracy', 'stats': {'headshots': 7, 'kills': 41, 'seconds_played': 545, 'shots_fired': 66, 'shots_hit': 45}, 'unit': '%', 'value': 68.2, 'weapon_id': 'wtyperemm8slr', 'weapon_name': 'Model 8'}]","fpgfo404aqg3 is marked as ""Farms weapons"" on BFBan. This status overrides their abnormal stats, which is why they have sus stats but are marked as ""legit"" (automated message).",Hack Level Overridden,100,40,85,[],False,4114,0.9,81,4115,4114,[],[]
