account_specific_message,bfban,bfban_status,hack_level,hack_score,hack_score_current,lacking_stats,origin_personal_id,overall,player_handle,player_id,player_is_new,potential_hardcore_player,stats_all,videos,weapons,hack_score_levels.hack,hack_score_levels.sus,hack_score_levels.v_sus,historic_hacks.historic_hack_items,historic_hacks.is_historic,stats.kills,stats.kpm,stats.rank,unreleased_weapons.recorded_weapon_kills,unreleased_weapons.total_kills,unreleased_weapons.weapons,vehicles.overall
,"[{'hack_level': 'hack', 'hack_score': 100, 'hack_type': 'wallhack'}]",1,hack,576,576,False,1005029164028,"[{'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 8.0, 'normal_range_low': 0.0, 'stat': 'K/D', 'stat_key': 'kd', 'unit': '', 'value': 3.94}, {'hack_level': 'legit', 'hack_score': 0, 'normal_range_high': 875.0, 'normal_range_low': 0.0, 'stat': 'Score Per Minute', 'stat_key': 'spm', 'unit': '', 'value': 551}, {'hack_level': 'legit', 'hack_score': 0.0, 'normal_range_high': 4.0, 'normal_range_low': 0.0, 'stat': 'Kills Per Minute', 'stat_key': 'kpm', 'unit': '', 'value': 1.83}]",wangxu119,1005029164028,False,False,,[],"[{'hack_level': 'hack', 'hack_score': 100.0, 'kills': 236, 'normal_range_high': 39.0, 'normal_range_low': 6.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 162, 'kills': 236, 'seconds_played': 4605, 'shots_fired': 7866, 'shots_hit': 1083}, 'unit': '%', 'value': 68.6, 'weapon_id': 'wtypedarne', 'weapon_name': 'M1922 MG'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 304, 'normal_range_high': 42.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 251, 'kills': 304, 'seconds_played': 7530, 'shots_fired': 5280, 'shots_hit': 1297}, 'unit': '%', 'value': 82.6, 'weapon_id': 'wtypestg44', 'weapon_name': 'StG 44'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 101, 'normal_range_high': 46.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 60, 'kills': 101, 'seconds_played': 14690, 'shots_fired': 1991, 'shots_hit': 356}, 'unit': '%', 'value': 59.4, 'weapon_id': 'wtypetsmlesar', 'weapon_name': 'Turner SMLE'}, {'hack_level': 'hack', 'hack_score': 100.0, 'kills': 407, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 249, 'kills': 407, 'seconds_played': 13175, 'shots_fired': 12791, 'shots_hit': 2203}, 'unit': '%', 'value': 61.2, 'weapon_id': 'wtypemp28', 'weapon_name': 'MP28'}, {'hack_level': 'sus', 'hack_score': 36.89014202172095, 'kills': 57, 'normal_range_high': 36.5, 'normal_range_low': 4.5, 'stat': 'Headshot Kills %', 'stats': {'headshots': 26, 'kills': 57, 'seconds_played': 5935, 'shots_fired': 2213, 'shots_hit': 312}, 'unit': '%', 'value': 45.6, 'weapon_id': 'wtypesten', 'weapon_name': 'STEN'}, {'hack_level': 'sus', 'hack_score': 28.409090909090892, 'kills': 55, 'normal_range_high': 42.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 29, 'kills': 55, 'seconds_played': 3245, 'shots_fired': 1867, 'shots_hit': 221}, 'unit': '%', 'value': 52.7, 'weapon_id': 'wtypegusvolar', 'weapon_name': 'Sturmgewehr 1-5'}, {'hack_level': 'sus', 'hack_score': 7.5, 'kills': 43, 'normal_range_high': 40.0, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 37, 'kills': 43, 'seconds_played': 1585, 'shots_fired': 1584, 'shots_hit': 160}, 'unit': '%', 'value': 86.0, 'weapon_id': 'wtypechau', 'weapon_name': 'Chauchat'}, {'hack_level': 'sus', 'hack_score': 4.0650406504065, 'kills': 82, 'normal_range_high': 46.5, 'normal_range_low': 5.0, 'stat': 'Headshot Kills %', 'stats': {'headshots': 4, 'kills': 82, 'seconds_played': 2735, 'shots_fired': 1163, 'shots_hit': 444}, 'unit': '%', 'value': 4.9, 'weapon_id': 'wtypem1gar', 'weapon_name': 'M1 Garand'}]",100,40,85,[],False,9023,1.83,78,9005,9023,[],[]
